,x0,x1,x2,x3,x4,char
0,-0.5549808647784931,-0.27952143219888553,-0.8971679627931802,-0.4391270926564402,0.9006256162050056,1
1,1.2835459594507257,-1.988605095702698,-1.8640079286367746,-0.1922711933857227,1.4013126060751515,2
2,1.4881866911242965,-1.7288807730908842,-1.3024146100710834,0.03815353221300828,0.861223049862063,2
3,-1.5189403747025616,0.26611013473682527,-0.6527103011303602,-0.4746998376294406,1.1676415657975725,1
4,1.1271030306548138,-0.47817099586964645,-0.6397425048484641,-0.4622882833715055,-0.673479758888271,0
5,-0.8622883720252957,-0.2013228520884201,-2.018576164525615,-1.522673731339779,0.845141842329959,1
6,0.48988586848819726,0.36838719079629983,-1.079352385410475,-1.5555210017988987,-1.475263847018979,0
7,1.3797936684909893,-1.6130788514548484,-1.6328671609856302,-0.3686145922565068,0.7081077376667522,2
8,-0.8826178285232302,1.670895986843545,2.360804131628636,0.8802234300586336,-1.2066130897743848,2
9,-2.109647008094429,1.835787100081645,0.627907289714643,-0.627102851299212,-0.4832251548148725,0
10,-2.266486492214986,0.8303163446789861,0.725531499712071,0.514341140704625,1.4355474627082851,0
11,1.6136238437552621,-1.853295306767275,-1.9323546556053057,-0.4862978221839865,0.7659826480063112,2
12,0.8425924019424872,-1.490512277568931,-0.8238137445460344,0.44756273745982456,1.3357670886807822,2
13,0.7423063454794945,-0.8021624493951143,0.12462881303131867,0.712833279832465,0.5230900053345868,2
14,-2.1605121905071494,0.5490049105767445,-1.2413576528336097,-1.1498674694998845,1.2917424397058697,1
15,-2.2965306382984085,0.4954068540750257,-3.109225155079459,-2.8768090301620153,1.0702014070762067,1
16,-2.481806567353259,0.6224471428001724,-2.414153683615612,-2.274779373034766,1.247785320358092,1
17,-0.7365088878181816,1.8146926519930362,0.09624060926219702,-1.508866366914879,-2.1957657299531013,0
18,0.4896258814903133,-0.0846105407240817,-1.024708106814652,-1.050630944904327,-0.690841889457269,0
19,0.06163161053217603,-0.8252709813574503,0.001672408272447079,0.8070944813849669,1.3313024811625203,2
20,1.7212418994086642,-2.0952671377897443,0.008652048664993695,1.6144859492877763,1.5420037911462978,1
21,-0.0745795044656059,0.9594351174175684,-3.0889048220406328,-3.9429040911781135,-2.3252554486273436,0
22,0.79551773422462,-0.6203004210538592,1.6079489228607193,1.9607397278704948,0.5265672653279339,1
23,0.7326659216852374,-1.3115490127430112,0.9023090032909225,1.9805091602269471,1.5973422917568336,1
24,1.2439885869914904,0.20773316139208525,-1.2412323813803197,-1.764489647429652,-2.1293637054357397,0
25,-1.359603883365711,-1.0716514242636748,1.2146235825756373,2.6322977727063233,3.7275539112317584,0
26,0.4952242546031025,-0.09273413979638752,-1.0027479782289221,-1.0227224089434954,-0.6780525940581852,0
27,0.3939274131166125,-1.3773009381484629,-1.2784007112676838,0.017969302822220833,1.5555877098395543,2
28,1.0194669123349982,-1.1791972867684257,-0.2463908865099932,0.6497540792668969,0.7445905420953571,2
29,-1.190784459708501,0.9202557477029818,1.0923087718810625,0.4800268667435554,0.11108592025892139,2
30,1.4859582447473947,-1.0208998030688332,0.4825065719973407,1.0707312407011427,0.1115328858411051,2
31,-0.35184707768808443,-0.817107618133455,0.9320553884564723,1.8207462593081591,2.038775586472764,0
32,-1.0333077752491104,0.9452621455800546,2.513222354156717,1.7943056505123218,0.2429502278833624,2
33,-2.4258542825310165,0.6664267910822239,-1.5764898757170895,-1.518781879277806,1.3191571791461372,1
34,-1.0965676079895292,1.0427526405539413,0.518303198510937,-0.22736847075414157,-0.35316541145548597,2
35,2.245770724710913,-2.552893100797471,-0.4428997405731512,1.4839594565259142,1.5894284876724536,1
36,-0.4824837399713019,-0.33222292704435386,-1.0781464650094579,-0.5831201891248738,0.8592466750309362,1
37,-1.243507426567767,1.1542342159655912,-1.054146491365842,-1.8282080570953023,-0.7678395768491144,2
38,-0.9367720650795164,0.8336274739010638,-1.0687754937561116,-1.608862074120741,-0.5868889263130601,2
39,1.4918970217575498,-0.2775453374503253,-1.186073500699155,-1.2965284245721527,-1.5816026742440683,0
40,-0.9776833816296553,0.780180866707843,1.908467140834746,1.3544993602195439,0.3052861054541851,2
41,-0.39253501144097647,0.7753684203609902,-2.5518659934674846,-3.14735750492062,-1.502691901934754,0
42,-0.9595497843599474,1.5229918941266338,1.4498660530112184,0.16237950534140094,-1.0951477455352818,2
43,-1.1523058157767743,-0.1307182475997679,0.7184236321642692,1.1529929174986906,1.7583820157626995,0
44,-1.0076363920093943,1.2032721682185148,1.916331766288578,0.9487571854789459,-0.3769574029005198,2
45,-0.5671680996038657,-0.20802416971708076,-0.23370491306241092,0.13895065904480072,0.9612219863815621,1
46,1.5113123197802227,-1.6967927918333134,0.42961184098883876,1.6859534642187137,1.2176617890148622,1
47,-0.8459044467199295,2.107277308459431,2.583791656941777,0.6519722606397397,-1.9353874775082294,2
48,1.6056567195027713,-1.8332639370291646,0.34402996210005143,1.712223129689233,1.3171837318221926,1
49,-0.7813480337474721,1.628469824792869,3.7582937113917043,2.2546900819398696,-0.8999480458794358,1
50,-1.8401435861241584,1.305679942404782,0.23576429709010283,-0.5559940448443776,0.0022203157813562857,0
51,0.828952937384757,-0.41232587817436106,1.7544625660454227,1.886664395139644,0.17068912922583412,1
52,1.8679593639584935,-2.456406772558087,-0.2925877892494173,1.6400864998334077,1.9074441594546234,1
53,-1.0288526848353599,0.6841388131471753,-1.5532845879547001,-1.905711674603539,-0.34704269123983467,2
54,0.20129569573713157,0.2526316151001743,2.3336005998262346,1.963635756892345,-0.07579997511734637,1
55,0.23297898884951262,0.9002916579574533,0.8347053497087801,-0.1502399735201604,-1.593543911557461,0
56,1.124103015439233,-1.7485958043505085,0.4217279591509646,1.8385365023874025,1.7588575244718636,1
57,1.2313584402087698,-0.7096259199405714,-0.6191462312730937,-0.24073101369646727,-0.3972312877361486,0
58,0.6864223493298747,0.5311203850699565,-1.3634967046420754,-2.0495260793547034,-2.054863138452678,0
59,-0.9821092018171611,1.4694237333011158,2.3831666304992534,1.130760769209336,-0.741429458800626,2
60,1.1093658211509314,-0.5763053289527761,-0.19218374779727432,0.07625910664386983,-0.3725345102349139,0
61,-0.9212733992614427,-0.38094936731862333,1.0613063495428865,1.6714813018114385,1.999086741791933,0
62,-1.6100498991068908,1.1504731384136646,0.8031276745360145,0.08657438806364752,0.1392369563089152,0
63,-1.0719509217969647,0.9666829142744761,-0.00970023618557092,-0.6724926121986843,-0.38632573616462795,2
64,-2.319274727816528,0.6361539556251142,1.3249986777493739,1.3063515991232928,1.979409889711774,0
65,0.3266912048539572,-1.048171933255479,-0.06770512161997744,0.8874204506212222,1.381243510937603,2
66,0.4484265942385973,-1.7758177312969352,-2.4471810556314066,-0.7379247857819757,1.8734955663948698,2
67,-1.5015791368881808,0.2728932621719583,-0.5685550449262337,-0.40439978241293106,1.1569922585718604,1
68,-1.2570316590380661,-0.5531367588173173,0.19346103266459014,1.092402872027336,2.466955180907272,0
69,0.8382049588327554,-1.4720642789300007,0.48810114476246136,1.7076637955810525,1.6414535532180323,1
70,2.180023821654536,-1.0247165684587025,-0.1104694017798884,0.30253522840926733,-0.8477563548841924,0
71,-1.1303134408454591,-0.33429662992143766,0.7702895280666779,1.400277417155421,2.0918262350674235,0
72,-1.000090972925112,0.9085027623034226,0.8112756272537525,0.16464381435657024,-0.16415682200028225,0
73,0.38386796745038954,0.5451684770561069,-1.7615468012229383,-2.3661997426138512,-1.8238486473845608,0
